SOURCE,UNID,Unnamed: 3,COUNTRY,PROVINCE,CITY,LAT,LON,WWTP/MUNICIPALITY,WWTP start up,Reuse project start up,Status of operation for WWTP ,Status of operation for Reuse project (yes/no),Wastewater input type ,WW Treatment Level ,Technology used,Desgin Capacity (m3/yr),Average Capacity (m3/yr),Volume of  WW actually treated (m3/yr),Disposal Category,Name of the water body/valley/wwtp,Amount disposed (m3/yr),Reuse Category,Actual direct reuse (m3/yr),Area of Land Receiving TWW (ha),Scoring classifier,probability classifier,scoring object detection,probability,number of rectangular tanks,number circular tanks,url link
Javier,EG305,Al Rayana,Egypt,,Kotoor,31.013981,30.940091,WWTP,2019,,Operational ,No,Municipal,Max secondary ,,2920000,1387000,1387000,Surface water,,1387000,,0,0,1,0.998239636,Wastewater-Treatment-Facility,0.891453326,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG305_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG306,tafahuna aleazb,Egypt,, Zefta,30.603611,31.248056,WWTP,2014,,Operational ,No,Municipal,Max secondary ,,2920000,2372500,2372500,Surface water,,2372500,,0,0,1,0.997251213,Wastewater-Treatment-Facility,0.732480109,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG306_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG307,eizbat bulis,Egypt,,Kotoor,30.963573,30.91334,WWTP,2020,,Operational ,No,Municipal,Max secondary ,,109500,73000,73000,Surface water,,73000,,0,0,1,0.98585099,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG307_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG308,Al-Dakhliya Phase (6-5),Egypt,,El Mahalla El Kubra,30.980431,31.117541,WWTP,2019,,Operational ,No,Municipal,Max secondary ,,69350000,29200000,29200000,Surface water,,29200000,,0,0,1,0.998897076,Wastewater-Treatment-Facility,0.845710695,11,31,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG308_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG309,Al-Dakhliya Industrial  Phase,Egypt,,El Mahalla El Kubra,30.980431,31.117541,WWTP,2019,,Operational ,No,Municipal,Max secondary ,,14600000,14600000,14600000,Surface water,,14600000,,0,0,1,0.998897076,Wastewater-Treatment-Facility,0.845710695,11,31,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG309_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG310,"Tanta (first stage, second phase)",Egypt,,Tanta,30.803151,31.019626,WWTP,1990,,Operational ,No,Municipal,Max secondary ,Activated Sludge,32850000,32850000,32850000,Surface water,Sebribay,32850000,,0,0,1,0.999439538,,,1,11,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG310_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG311,Sarabium,Egypt,Ismailia,Sarabium,30.489073,32.239182,WWTP,1996,1996,Operational ,Yes,Municipal,Max secondary ,,49275000,66868000,66868000,Surface water,Al Mhsama,66055875,Agricultural and/or forestry irrigation,812125,37.38,1,0.937980711,Wastewater-Treatment-Facility,0.626872063,5,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG311_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG312,Fayed,Egypt,,Fayed,30.26648,32.338714,WWTP,2006,2006,Operational ,Yes,Municipal,Max secondary ,,5475000,6570000,6570000,Sea,Suez Canal,5931250,Agricultural and/or forestry irrigation,638750,29.4,1,0.998736799,Wastewater-Treatment-Facility,0.838640749,4,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG312_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG313,Fayed Extensions,Egypt,,Fayed,30.26648,32.338714,WWTP,2021,,Operational ,No,Municipal,Max secondary ,,12775000,9125000,9125000,Sea,Suez Canal,9125000,,0,0,1,0.998736799,Wastewater-Treatment-Facility,0.838640749,4,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG313_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG314,Abo Khalifa,Egypt,,Abo Khalifa,30.764444,32.214167,WWTP,2004,,Operational ,No,Municipal,Max secondary ,,3650000,3285000,3285000,Surface water,Al-Hasanea,3285000,,0,0,1,0.938337743,Wastewater-Treatment-Facility,0.83350718,3,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG314_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG315,Qantara west,Egypt,,Qantara west,30.811667,32.310556,WWTP,2003,,Operational ,No,Municipal,Max secondary ,,5475000,6570000,6570000,Sea,Suez Canal,6570000,,0,0,1,0.930404603,Wastewater-Treatment-Facility,0.86167866,3,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG315_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG316,Al -qasaasayn,Egypt,,Al -qasaasayn,30.555525,31.959359,WWTP,2015,,Operational ,No,Municipal,Max secondary ,,7300000,2190000,2190000,Surface water,,2190000,,0,0,1,0.999643564,Wastewater-Treatment-Facility,0.902508199,2,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG316_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG317,Al -tal alkabir,Egypt,,Al -tal alkabir,30.536111,31.784722,WWTP,2002,,Operational ,No,Municipal,Max secondary ,,5475000,5475000,5475000,Surface water,Al-Wady,5475000,,0,0,1,0.999319315,Wastewater-Treatment-Facility,0.793927848,6,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG317_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG318,al -tal alkabir Extensions ,Egypt,,Al -tal alkabir,30.536111,31.784722,WWTP,2016,,Operational ,No,Municipal,Max secondary ,,7300000,1825000,1825000,Surface water,Al-Wady,1825000,,0,0,1,0.999319315,Wastewater-Treatment-Facility,0.793927848,6,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG318_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG319,Qantara East,Egypt,,Qantara East,30.870278,32.395833,WWTP,2002,,Operational ,Unknown,Municipal,Max secondary ,,2810500,912500,912500,,,912500,,0,0,1,0.953485191,Wastewater-Treatment-Facility,0.611962199,2,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG319_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG320,Port Said MK,Egypt,Port said,Al Ganoub,31.228611,32.281944,WWTP,1996,,Operational ,No,Municipal,Max secondary ,,69350000,66065000,66065000,Surface water,Lake Al-manzala,66065000,,0,0,1,0.883759379,Wastewater-Treatment-Facility,0.58051914,9,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG320_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG321,Purfouad,Egypt,,Purfouad,31.199722,32.327778,WWTP,2008,,Operational ,No,Municipal,Max secondary ,,13505000,11680000,11680000,Sea,Suez Canal  ,11680000,,0,0,1,0.999869823,Wastewater-Treatment-Facility,0.863464773,6,10,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG321_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG322,alkab and om khalaf,Egypt,,El Ganoub 2,30.935556,32.26,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,730000,657000,657000,Surface water,Al-Tard Beraha,657000,,0,0,1,0.998020172,Wastewater-Treatment-Facility,0.698707223,3,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG322_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG323,Radwan,Egypt,,El Ganoub 2,30.945278,32.288889,WWTP,2018,,Operational ,No,Municipal,Max tertiary ,,219000,91250,91250,Surface water,,91250,,0,0,1,0.870682478,Wastewater-Treatment-Facility,0.507684827,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG323_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG324,Aljarabieat and Almunasara,Egypt,,El Manasra,31.322222,32.127778,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,730000,2190000,2190000,Surface water,The communication channel between Lake  AL -Manzala and the Suez Canal,2190000,,0,0,0,0.546593726,Wastewater-Treatment-Facility,0.566672683,20,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG324_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG325,Alhazayir,Egypt,,Al Ganoub,31.186667,32.278889,WWTP,2012,,Operational ,No,Municipal,Max secondary ,,1460000,401500,401500,Surface water,,401500,,0,0,0,0.625224352,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG325_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG326,C9,Egypt,,Al Ganoub,31.227911,32.28186,WWTP,2018,,Operational ,No,Municipal,Max tertiary ,,14600000,16425000,16425000,Surface water,,16425000,,0,0,1,0.96586591,Wastewater-Treatment-Facility,0.590081573,9,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG326_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG327,Attaka,Egypt,Seuz,Attaka,29.9315426,32.46499398,WWTP,1996,,Operational ,No,Municipal,Max secondary ,,47450000,20075000,20075000,Sea,,20075000,,0,0,1,0.506583691,Wastewater-Treatment-Facility,0.662835419,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG327_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG328,ataqa extention,Egypt,,Attaka,29.9315426,32.46499398,WWTP,2018,,Operational ,No,Municipal,Max secondary ,,54750000,54750000,54750000,Sea,,54750000,,0,0,1,0.506583691,Wastewater-Treatment-Facility,0.662835419,4,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG328_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG329,Geneva,Egypt,,Geneva,30.174034,32.43688,WWTP,2015,,Operational ,No,Municipal,Max secondary ,,2920000,1460000,1460000,Surface water,,1460000,,0,0,1,0.981147408,Wastewater-Treatment-Facility,0.821484506,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG329_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG330,Industrial waste water plant in Ataqa (North Gulf of Suez),Egypt,,Attaka,29.885336,32.460879,WWTP,2002,,Operational ,No,Municipal,Max secondary ,,18980000,8395000,8395000,Sea,,8395000,,0,0,0,0.679293036,Wastewater-Treatment-Facility,0.703004777,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG330_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG331,hawd aldars,Egypt,,Suez,29.958889,32.58,WWTP,2007,2007,Operational ,Yes,Municipal,Max secondary ,,365000,365000,365000,,,0,Agricultural and/or forestry irrigation,365000,16.8,0,0.978618681,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG331_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG332,Al Galalah,Egypt,,Attaka,29.41693684,32.41408121,WWTP,2021,Unknown,Unknown,Unknown,Municipal,Unknown,,3650000,,,,,,Landscape irrigation,,,1,0.952253342,Wastewater-Treatment-Facility,0.908260942,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG332_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG333,Qewaisna,Egypt,Menoufia,Qewaisna,30.531744,31.136067,WWTP,1998,,Operational ,No,Municipal,Max secondary ,Surface aeration with gravel filter,5475000,6570000,6570000,Surface water,Shamandiel,6570000,,0,0,1,0.990033805,Wastewater-Treatment-Facility,0.760400176,3,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG333_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG334,Quesna Major extentions,Egypt,,Qewaisna,30.531744,31.136067,WWTP,2018,,Operational ,No,Municipal,Max secondary ,Surface aeration with gravel filter,7300000,5110000,5110000,Surface water,Shamandiel,5110000,,0,0,1,0.990033805,Wastewater-Treatment-Facility,0.760400176,3,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG334_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG335,Qewaisna Industrial,Egypt,,Qewaisna,30.538333,31.180278,WWTP,2016,,Operational ,No,Municipal,Max secondary ,,11315000,9125000,9125000,Surface water,,9125000,,0,0,1,0.909790218,Wastewater-Treatment-Facility,0.773707628,6,4,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG335_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG336,Mete Bera,Egypt,,Qewaisna,30.560278,31.234167,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,3650000,3102500,3102500,Surface water,Wasife Mosque,3102500,,0,0,1,0.997419238,Wastewater-Treatment-Facility,0.696232915,2,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG336_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG337,Ashmoun,Egypt,,Ashmoun,30.29411,31.00261,WWTP,2004,,Operational ,No,Municipal,Max secondary ,Surface aeration with gravel filter,7300000,6570000,6570000,Surface water,Sabal,6570000,,0,0,1,0.998784602,Wastewater-Treatment-Facility,0.830073833,5,12,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG337_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG338,Smadon,Egypt,,Ashmoun,30.321111,30.963889,WWTP,2007,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,3650000,1642500,1642500,Surface water,Sabal,1642500,,0,0,1,0.98881793,Wastewater-Treatment-Facility,0.595794737,6,6,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG338_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG339,Tala,Egypt,,Tala,30.667149,30.959324,WWTP,2007,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,7300000,6570000,6570000,Surface water,Tala,6570000,,0,0,1,0.999851823,Wastewater-Treatment-Facility,0.884926558,3,10,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG339_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG340,Shamma and Tahawai,Egypt,,Ashmoun,30.360833,30.904444,WWTP,2004,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,5475000,3285000,3285000,Surface water,Manshiet Garise,3285000,,0,0,1,0.99726367,Wastewater-Treatment-Facility,0.824085534,4,5,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG340_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG341,El Shouhada,Egypt,,El Shohada,30.578333,30.878056,WWTP,2009,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,7300000,6205000,6205000,Surface water,Sabal,6205000,,0,0,1,0.999878764,Wastewater-Treatment-Facility,0.866607666,1,12,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG341_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG342,El Batanoun,Egypt,,Shibin el Kom,30.602244,30.982789,WWTP,2008,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,7300000,5475000,5475000,Surface water,Tala,5475000,,0,0,1,0.999811113,Wastewater-Treatment-Facility,0.86664027,1,12,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG342_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG343,El khoury,Egypt,,Birket el Sabaa,30.620833,31.056944,WWTP,2005,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,7300000,9855000,9855000,Surface water,Mahalt Roha,9855000,,0,0,1,0.999609411,Wastewater-Treatment-Facility,0.890601516,2,13,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG343_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG344,Ganzor,Egypt,,Birket el Sabaa,30.664722,31.036667,WWTP,2004,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,3650000,3650000,3650000,Surface water,Mete Fares from Mahlt Roha,3650000,,0,0,1,0.999626994,Wastewater-Treatment-Facility,0.766182601,2,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG344_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG345,Shal el-Gobar,Egypt,,El Shohada,30.629835,30.889109,WWTP,1987,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,547500,584000,584000,Surface water,Tala,584000,,0,0,1,0.998281479,Wastewater-Treatment-Facility,0.687704563,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG345_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG346,Meet Abou El Koum,Egypt,,Tala,30.631111,30.915278,WWTP,1995,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,3650000,2555000,2555000,Surface water,Abou Ashra,2555000,,0,0,1,0.999517441,Wastewater-Treatment-Facility,0.819694936,0,6,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG346_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG347,May,Egypt,,Shibin el Kom,30.548333,30.980278,WWTP,1996,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,21900000,29200000,29200000,Surface water,"Shanowan, one of the Sabal Drain branches",29200000,,0,0,1,0.999824584,Wastewater-Treatment-Facility,0.882781267,2,18,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG347_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG348,May extention,Egypt,,Shibin el Kom,30.548333,30.980278,WWTP,2019,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,10950000,5475000,5475000,Surface water,"Shanowan, one of the Sabal Drain branches",5475000,,0,0,1,0.999824584,Wastewater-Treatment-Facility,0.882781267,2,18,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG348_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG349,al -Kom alakhdar,Egypt,,Shibin el Kom,30.61007,31.007587,WWTP,2010,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,1095000,949000,949000,Surface water,Znara No. 4,949000,,0,0,1,0.998733938,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG349_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG350,"Kafr Al-Sanabesah, first stage",Egypt,,Menouf,30.445917,30.916716,WWTP,1989,,Operational ,No,Municipal,Max secondary ,,3650000,3650000,3650000,Surface water,,3650000,,0,0,1,0.999578893,Wastewater-Treatment-Facility,0.829806387,3,14,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG350_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG351,"Kafr Al-Sanabesah, third stage",Egypt,,Menouf,30.445917,30.916716,WWTP,2003,,Operational ,No,Municipal,Max secondary ,,13505000,16790000,16790000,Surface water,,16790000,,0,0,1,0.999578893,Wastewater-Treatment-Facility,0.829806387,3,14,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG351_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG352,Asttanha,Egypt,,El-Bagour,30.455556,31.1125,WWTP,1998,,Operational ,No,Municipal,Max secondary ,Extended aeration with activated sludge,2920000,2920000,2920000,Surface water,El Khadrwaia,2920000,,0,0,1,0.998063028,Wastewater-Treatment-Facility,0.860282183,1,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG352_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG353,Kafr Al-Khadra,Egypt,,El-Bagour,30.373333,31.033611,WWTP,2017,,Operational ,No,Municipal,Max secondary ,,4380000,1460000,1460000,Surface water,,1460000,,0,0,1,0.990749896,Wastewater-Treatment-Facility,0.805756509,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG353_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG354,Denseur,Egypt,,El Shohada,30.618214,30.830874,WWTP,2020,,Operational ,No,Municipal,Max secondary ,,3650000,730000,730000,Surface water,,730000,,0,0,1,0.999931216,Wastewater-Treatment-Facility,0.90239054,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG354_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
